"date","close","volume","open","high","low"
"2010/07/08","127.9700","5421597.0000","127.3700","128.1500","126.7400"
"2010/07/07","127.0000","7050549.0000","123.4700","127.1200","123.4700"
"2010/07/06","123.4600","6332145.0000","123.5800","124.6300","122.1700"
"2010/07/02","121.8600","6445043.0000","123.2900","123.2900","120.6100"
"2010/07/01","122.5700","9732892.0000","123.5500","124.2100","121.6100"
"2010/06/30","123.4800","8016959.0000","124.8300","125.2200","123.0000"
"2010/06/29","125.0900","9342407.0000","127.3500","128.4000","124.1200"
"2010/06/28","128.9800","6327027.0000","127.6500","129.4700","127.2200"
"2010/06/25","127.1200","10297830.0000","128.3400","129.0950","127.1200"
"2010/06/24","128.1900","5549634.0000","129.5700","129.7300","127.7000"
"2010/06/23","130.1100","6849270.0000","129.2500","131.4700","129.0900"
"2010/06/22","129.3000","6020125.0000","130.3700","131.4700","129.0700"
"2010/06/21","130.6500","6856288.0000","131.4200","131.9400","130.2200"
"2010/06/18","130.1500","9581387.0000","131.0200","131.2500","130.1300"
"2010/06/17","130.9800","5570943.0000","130.0700","131.0300","129.8600"
"2010/06/16","130.3500","6384270.0000","128.3400","130.6800","128.3400"
"2010/06/15","129.7900","6652215.0000","128.9300","129.9500","128.3700"
"2010/06/14","128.5000","6749055.0000","128.5000","129.9700","128.4900"
"2010/06/11","128.4500","5819905.0000","126.7300","128.8000","126.4400"
"2010/06/10","127.6800","7427071.0000","125.9900","128.2200","125.8000"
"2010/06/09","123.9000","7795441.0000","124.8300","125.8400","123.5800"
"2010/06/08","123.7200","8282423.0000","124.2600","124.4600","122.8200"
"2010/06/07","124.1300","6951225.0000","125.5700","125.8600","124.1300"
"2010/06/04","125.2800","9632446.0000","126.3700","127.1000","124.6700"
"2010/06/03","127.9600","6645219.0000","127.7500","128.2200","126.4600"
"2010/06/02","127.4100","7705097.0000","124.8500","127.5000","124.3500"
"2010/06/01","124.3400","7135389.0000","124.6900","126.8800","124.2000"
"2010/05/28","125.2600","7421573.0000","125.9600","126.2794","124.2900"
"2010/05/27","126.3900","7724647.0000","125.0500","126.3900","124.7700"
"2010/05/26","123.2300","9081936.0000","124.8900","125.9400","123.0000"
"2010/05/25","124.5200","9492517.0000","121.4700","124.9500","121.4700"
"2010/05/24","124.4500","6868066.0000","125.2600","126.0200","124.0400"
"2010/05/21","125.4200","12639480.0000","122.1600","125.6100","121.4000"
"2010/05/20","123.8000","13176840.0000","127.2200","127.9600","123.6800"
"2010/05/19","128.8600","8669438.0000","129.3700","130.5000","127.8200"
"2010/05/18","129.9500","9330025.0000","131.2600","131.9900","129.9000"
"2010/05/17","130.4400","8923316.0000","130.6800","131.7600","128.7000"
"2010/05/14","131.1900","9920067.0000","131.0600","131.6700","129.4100"
"2010/05/13","131.4800","10493970.0000","130.9300","133.1000","130.8500"
"2010/05/12","132.6800","16625890.0000","127.1600","132.8500","127.0100"
"2010/05/11","126.8900","6498850.0000","125.2100","128.4200","125.1500"
"2010/05/10","126.2700","8463714.0000","126.2700","126.6700","125.0600"
"2010/05/07","122.1000","10584640.0000","123.3600","124.3900","120.0000"
"2010/05/06","123.9200","13167560.0000","126.2900","127.9300","116.0000"
"2010/05/05","127.4600","6072714.0000","127.1200","128.2300","126.8700"
"2010/05/04","128.1200","8284974.0000","128.8900","128.9300","126.5754"
"2010/05/03","129.6000","4992019.0000","129.3900","130.1400","128.8000"
"2010/04/30","129.0000","6266689.0000","130.4300","130.6360","128.8400"
"2010/04/29","130.4600","5786888.0000","130.5500","131.2100","130.1500"
"2010/04/28","130.1000","7122626.0000","129.4000","130.4700","129.0300"
"2010/04/27","128.8200","10916660.0000","129.9000","132.0000","128.7100"
"2010/04/26","130.7300","5285384.0000","129.7600","131.0400","129.5400"
"2010/04/23","129.9900","6197282.0000","129.0800","130.1000","128.7100"
"2010/04/22","129.1300","6016763.0000","128.6400","129.3600","127.7700"
"2010/04/21","128.9900","7528587.0000","129.8700","130.2700","128.5000"
"2010/04/20","129.6900","15214850.0000","129.2000","130.3300","128.2600"
"2010/04/19","132.2300","11263060.0000","130.3800","132.2800","130.3800"
"2010/04/16","130.6300","9547782.0000","130.6800","132.1700","130.2500"
"2010/04/15","130.8900","6423599.0000","130.5300","131.1400","130.1902"
"2010/04/14","131.2500","8545757.0000","129.7300","131.4200","129.4600"
"2010/04/13","129.0300","6818983.0000","128.2600","129.4350","127.8400"
"2010/04/12","128.3600","3992268.0000","128.5700","128.9560","128.2400"
"2010/04/09","128.7600","5184577.0000","127.8800","128.8700","127.1200"
"2010/04/08","127.6100","5982968.0000","128.0400","128.2300","127.2000"
"2010/04/07","128.4800","5156458.0000","128.5300","129.2700","128.0100"
"2010/04/06","128.9300","3926209.0000","128.6800","129.3000","128.0500"
"2010/04/05","129.3500","4118684.0000","128.3800","129.8000","128.1400"
"2010/04/01","128.2500","4980425.0000","128.9500","129.3100","127.5500"
"2010/03/31","128.2500","4904711.0000","128.2300","128.7500","127.6500"
"2010/03/30","128.7700","3426538.0000","128.9000","129.1300","128.2500"
"2010/03/29","128.5900","4642665.0000","129.3000","129.9500","128.2600"
"2010/03/26","129.2600","5550605.0000","128.9300","129.7800","128.7205"
"2010/03/25","129.2400","7603162.0000","129.3600","130.7300","129.1300"
"2010/03/24","128.5300","6669246.0000","128.6300","129.9500","128.4700"
"2010/03/23","129.3700","5976750.0000","127.9400","129.4300","127.6400"
"2010/03/22","127.9800","5651866.0000","127.1100","128.3900","126.5700"
"2010/03/19","127.7100","10743850.0000","128.8400","128.9300","126.7800"
"2010/03/18","128.3800","4954336.0000","127.4600","128.7500","127.4500"
"2010/03/17","127.7600","6347585.0000","128.9000","128.9300","127.3600"
"2010/03/16","128.6700","6134831.0000","128.0000","128.8800","127.4500"
"2010/03/15","127.8300","4497617.0000","127.4000","128.3400","127.2800"
"2010/03/12","127.9400","5169194.0000","127.9100","128.3700","127.5100"
"2010/03/11","127.6000","7927511.0000","125.7100","127.8100","125.7100"
"2010/03/10","125.6200","6916173.0000","125.9850","126.3600","125.2100"
"2010/03/09","125.5500","7528715.0000","126.2700","126.2900","125.2000"
"2010/03/08","126.4100","6199170.0000","127.0600","127.5000","126.3600"
"2010/03/05","127.2500","6139940.0000","127.1700","127.5500","127.0400"
"2010/03/04","126.7200","6032228.0000","127.0700","127.0700","125.4700"
"2010/03/03","126.8800","6388196.0000","127.7300","128.0200","126.6800"
"2010/03/02","127.4200","6013237.0000","128.7000","129.0900","127.1300"
"2010/03/01","128.5700","4577615.0000","127.5000","128.8300","127.4700"
"2010/02/26","127.1600","4784139.0000","127.0100","128.0000","126.7400"
"2010/02/25","127.0700","5658676.0000","126.0500","127.2400","125.5700"
"2010/02/24","127.5900","4782000.0000","127.0200","128.2700","126.8100"
"2010/02/23","126.4600","4594376.0000","126.4800","127.6600","126.0000"
"2010/02/22","126.8500","3808077.0000","127.3000","127.4300","126.3100"
"2010/02/19","127.1900","6303078.0000","127.3500","128.0600","126.8724"
"2010/02/18","127.8100","5524647.0000","126.1300","128.0000","126.0000"
"2010/02/17","126.3300","5821173.0000","125.5000","126.5300","125.2100"
"2010/02/16","125.2300","6777265.0000","124.9100","125.2300","124.1100"
